vertex_id,x,y,x_astar,y_astar
7560,475054.17,572573.91,12215.678657142858,14723.329114285716
7561,478494.67,574119.44,12304.148657142858,14763.071314285715
7562,478508.17,574268.91,12304.4958,14766.914828571431
7563,478521.28,574418.21,12304.832914285716,14770.753971428572
7564,472883.85,573937.54,12159.870428571428,14758.393885714288
7565,472950.88,573939.71,12161.594057142858,14758.449685714286
7566,475798.14,570682.23,12234.809314285716,14674.685914285716
7567,475713.51,570660.2,12232.633114285716,14674.119428571428
7568,475930.99,570701.06,12238.225457142858,14675.170114285716
7569,479400.14,575544.05,12327.432171428572,14799.704142857145
7570,479413.84,575548.07,12327.78445714286,14799.807514285714
7571,479337.68,575550.06,12325.826057142858,14799.85868571429
7572,475345.4,568939.61,12223.16742857143,14629.875685714287
7573,475689.64,569000.94,12232.019314285715,14631.452742857142
7574,476158.97,569489.3,12244.087800000001,14644.010571428575
7575,476161.01,569540.1,12244.140257142859,14645.316857142858
7576,476134.27,569298.71,12243.452657142858,14639.109685714286
7577,473201.15,573065.0,12168.029571428573,14735.957142857143
7578,471360.62,576345.07,12120.701657142858,14820.3018
7579,479511.28,574588.25,12330.290057142858,14775.12642857143
7580,479608.77,574743.04,12332.796942857145,14779.106742857144
7581,477896.46,573662.96,12288.766114285716,14751.333257142858
7582,477948.77,573503.0,12290.11122857143,14747.220000000001
7583,478633.21,574258.87,12307.711114285716,14766.656657142858
7584,474691.76,570090.3,12206.359542857144,14659.464857142859
7585,474729.61,570029.15,12207.332828571429,14657.892428571431
7586,474756.87,569982.0,12208.033800000001,14656.68
7587,474779.62,569949.79,12208.6188,14655.851742857145
7588,476977.33,575114.58,12265.131342857145,14788.660628571428
7589,476913.01,575039.62,12263.477400000002,14786.733085714286
7590,476927.68,574967.71,12263.85462857143,14784.883971428571
7591,476921.62,574910.86,12263.6988,14783.422114285715
7592,476889.99,575019.59,12262.885457142858,14786.21802857143
7593,480994.89,574401.56,12368.44002857143,14770.325828571431
7594,480981.38,574426.92,12368.09262857143,14770.977942857146
7595,480887.97,574499.52,12365.690657142857,14772.844800000003
7596,480774.28,574587.82,12362.767200000002,14775.115371428572
7597,473405.54,573069.92,12173.285314285715,14736.083657142859
7598,473414.01,573070.4,12173.503114285715,14736.096000000001
7599,473065.33,573036.35,12164.53705714286,14735.220428571429
7600,473085.83,573050.93,12165.0642,14735.595342857145
7601,473301.24,573063.37,12170.603314285716,14735.91522857143
7602,473838.37,573086.2,12184.41522857143,14736.502285714285
7603,473907.52,573088.14,12186.193371428573,14736.552171428573
7604,473622.14,573055.55,12178.85502857143,14735.714142857145
7605,473539.68,573057.67,12176.73462857143,14735.76865714286
7606,474058.68,573089.81,12190.080342857143,14736.595114285718
7607,473576.19,570313.95,12177.673457142859,14665.215857142857
7608,473906.05,570437.36,12186.155571428571,14668.389257142859
7609,474459.43,570671.85,12200.385342857144,14674.419
7610,474860.97,570809.29,12210.710657142858,14677.953171428573
7611,474605.94,570699.56,12204.152742857144,14675.131542857145
7612,476009.65,570705.84,12240.248142857145,14675.293028571428
7613,476111.62,570647.28,12242.87022857143,14673.787200000002
7614,476197.75,570600.23,12245.085000000001,14672.577342857143
7615,476269.36,570582.3,12246.9264,14672.116285714288
7616,473719.66,571765.35,12181.362685714286,14702.537571428573
7617,473761.8,571695.5,12182.446285714286,14700.74142857143
7618,473793.03,571628.18,12183.249342857145,14699.010342857146
7619,473808.56,571591.99,12183.648685714286,14698.079742857144
7620,473768.97,571544.51,12182.630657142858,14696.85882857143
7621,473425.89,571971.02,12173.808600000002,14707.82622857143
7622,474402.34,572315.98,12198.917314285716,14716.69662857143
7623,474360.16,572298.49,12197.832685714286,14716.246885714287
7624,474343.01,572259.92,12197.391685714287,14715.255085714289
7625,474387.58,572225.09,12198.537771428573,14714.359457142857
7626,474463.36,572271.97,12200.4864,14715.564942857143
7627,474435.75,572308.43,12199.77642857143,14716.502485714289
7628,472208.63,571389.28,12142.50762857143,14692.867200000002
7629,472738.59,571445.07,12156.135171428574,14694.3018
7630,471612.29,571981.09,12127.173171428572,14708.08517142857
7631,471610.7,571911.17,12127.132285714288,14706.287228571431
7632,473511.48,570039.93,12176.009485714287,14658.169628571432
7633,473482.3,569828.13,12175.259142857143,14652.723342857144
7634,475056.46,569813.81,12215.737542857145,14652.355114285718
7635,474506.98,569905.98,12201.608057142857,14654.7252
7636,473783.94,571722.95,12183.0156,14701.447285714286
7637,473823.63,571678.67,12184.0362,14700.30865714286
7638,473994.96,571645.57,12188.441828571431,14699.457514285714
7639,473758.67,571777.14,12182.365800000001,14702.840742857145
7640,480026.98,575568.15,12343.550914285715,14800.32385714286
7641,479958.88,575619.94,12341.799771428572,14801.6556
7642,480491.39,575261.05,12355.492885714288,14792.427000000001
7643,480504.51,575255.02,12355.830257142858,14792.271942857145
7644,480926.89,575063.48,12366.691457142859,14787.34662857143
7645,481525.25,574646.7,12382.077857142858,14776.629428571428
7646,481469.76,575107.4,12380.650971428573,14788.476000000002
7647,471109.48,568277.91,12114.243771428572,14612.860542857145
7648,470557.47,570559.88,12100.049228571428,14671.539771428572
7649,470541.88,570564.0,12099.648342857145,14671.645714285716
7650,470837.2,570497.56,12107.242285714286,14669.93725714286
7651,471141.41,570456.29,12115.064828571429,14668.87602857143
7652,470981.29,570468.39,12110.947457142858,14669.187171428573
7653,472374.51,570224.75,12146.773114285716,14662.922142857144
7654,478146.84,567768.8,12295.20445714286,14599.769142857145
7655,478200.3,567675.65,12296.579142857143,14597.373857142858
7656,478053.69,567965.49,12292.809171428573,14604.826885714287
7657,478100.67,567870.01,12294.017228571429,14602.371685714286
7658,478254.28,567580.26,12297.967200000001,14594.920971428573
7659,478280.44,567540.56,12298.639885714287,14593.900114285718
7660,477972.7,573861.24,12290.726571428573,14756.431885714286
7661,477977.87,573841.09,12290.859514285716,14755.913742857143
7662,478000.07,573991.86,12291.430371428572,14759.790685714286
7663,480360.68,571776.76,12352.131771428572,14702.830971428573
7664,480287.15,571643.85,12350.241000000002,14699.413285714287
7665,479512.19,572220.43,12330.313457142858,14714.239628571431
7666,479740.31,572149.55,12336.1794,14712.417000000003
7667,469260.61,576592.02,12066.7014,14826.651942857145
7668,469638.25,577146.17,12076.412142857143,14840.901514285717
7669,474650.62,570218.47,12205.301657142858,14662.760657142857
7670,474688.6,569835.92,12206.278285714287,14652.92365714286
7671,474869.14,569769.5,12210.920742857144,14651.215714285716
7672,478937.62,568109.1,12315.5388,14608.519714285714
7673,478827.75,568029.83,12312.713571428572,14606.481342857143
7674,478930.48,567976.26,12315.3552,14605.10382857143
7675,478929.97,567891.25,12315.342085714286,14602.917857142858
7676,478924.08,568029.57,12315.19062857143,14606.474657142857
7677,478924.7,568024.78,12315.206571428573,14606.351485714287
7678,478937.3,567828.81,12315.530571428571,14601.31225714286
7679,478930.16,567652.74,12315.346971428571,14596.784742857144
7680,478841.82,568138.38,12313.075371428573,14609.27262857143
7681,472136.02,571915.22,12140.640514285717,14706.391371428572
7682,472137.1,571814.26,12140.668285714286,14703.795257142858
7683,479461.29,572111.44,12329.0046,14711.437028571429
7684,473664.0,575015.94,12179.93142857143,14786.124171428572
7685,473904.38,574914.89,12186.112628571429,14783.525742857144
7686,480216.16,571463.78,12348.415542857143,14694.782914285715
7687,480107.63,571276.79,12345.624771428573,14689.974600000001
7688,476680.92,571119.56,12257.509371428572,14685.931542857146
7689,476568.03,571136.61,12254.606485714288,14686.369971428572
7690,476804.94,571124.35,12260.698457142858,14686.054714285714
7691,477943.58,570850.69,12289.977771428572,14679.017742857142
7692,477525.85,571037.35,12279.236142857144,14683.817571428572
7693,478509.33,570154.31,12304.52562857143,14661.11082857143
7694,471081.84,575170.39,12113.53302857143,14790.095742857144
7695,471082.33,575311.34,12113.54562857143,14793.720171428571
7696,471080.54,575499.71,12113.499600000001,14798.563971428572
7697,476460.1,572835.45,12251.831142857143,14730.054428571428
7698,476473.12,572783.72,12252.165942857144,14728.72422857143
7699,471862.75,575656.66,12133.613571428572,14802.59982857143
7700,471802.14,575785.87,12132.05502857143,14805.922371428573
7701,479951.26,574579.4,12341.60382857143,14774.898857142858
7702,480057.53,574736.79,12344.336485714288,14778.94602857143
7703,471493.27,576401.56,12124.11265714286,14821.754400000003
7704,471570.31,576425.14,12126.093685714286,14822.360742857145
7705,471330.64,576335.61,12119.930742857145,14820.058542857143
7706,471266.9,576299.17,12118.291714285715,14819.121514285716
7707,471438.85,576372.54,12122.713285714286,14821.008171428573
7708,471656.24,576448.27,12128.303314285715,14822.955514285715
7709,471729.4,576469.59,12130.184571428574,14823.503742857143
7710,472117.66,576515.58,12140.1684,14824.686342857143
7711,472177.85,576530.3,12141.716142857143,14825.06485714286
7712,472051.3,576501.2,12138.462000000001,14824.316571428571
7713,472209.4,576537.97,12142.52742857143,14825.262085714287
7714,472390.34,576563.51,12147.180171428574,14825.91882857143
7715,472424.37,576571.35,12148.05522857143,14826.120428571428
7716,472329.94,576557.02,12145.627028571429,14825.751942857145
7717,472449.61,576576.79,12148.704257142857,14826.260314285717
7718,472516.17,576595.66,12150.4158,14826.745542857145
7719,471156.41,575311.47,12115.450542857143,14793.723514285715
7720,471156.69,575111.6,12115.457742857145,14788.584
7721,471155.12,575499.97,12115.417371428572,14798.570657142858
7722,472169.74,575245.79,12141.5076,14792.034600000003
7723,473948.22,573570.83,12187.239942857143,14748.9642
7724,474093.46,573626.57,12190.974685714287,14750.397514285714
7725,480123.32,571827.71,12346.02822857143,14704.141114285714
7726,480224.52,571659.64,12348.630514285716,14699.819314285716
7727,480256.77,574202.08,12349.459800000002,14765.196342857143
7728,480265.91,574204.88,12349.69482857143,14765.268342857144
7729,480198.47,574184.65,12347.960657142858,14764.748142857145
7730,473540.65,572041.11,12176.759571428573,14709.628542857145
7731,473522.63,572035.65,12176.2962,14709.488142857144
7732,473137.03,571855.11,12166.380771428574,14704.845685714286
7733,473089.3,571869.69,12165.15342857143,14705.2206
7734,473390.22,571991.12,12172.891371428572,14708.343085714287
7735,473355.59,571975.26,12172.000885714288,14707.935257142859
7736,473248.93,571922.5,12169.2582,14706.578571428572
7737,473346.92,571987.88,12171.777942857143,14708.259771428573
7738,473386.31,572012.02,12172.79082857143,14708.880514285716
7739,473286.05,571932.14,12170.212714285715,14706.826457142859
7740,473791.49,572264.84,12183.209742857143,14715.3816
7741,473786.18,572244.18,12183.0732,14714.850342857146
7742,475314.35,573309.41,12222.369,14742.241971428573
7743,475415.39,573416.82,12224.967171428572,14745.003942857144
7744,475485.65,573395.71,12226.773857142858,14744.461114285714
7745,475475.83,573405.89,12226.521342857144,14744.722885714287
7746,480203.39,574600.48,12348.087171428573,14775.440914285715
7747,480305.86,574678.93,12350.722114285714,14777.458200000003
7748,476537.37,571029.89,12253.818085714287,14683.625742857144
7749,476585.28,570943.04,12255.050057142858,14681.39245714286
7750,476721.36,570851.67,12258.549257142859,14679.042942857144
7751,471857.91,575799.3,12133.489114285714,14806.267714285717
7752,471863.34,575800.41,12133.628742857145,14806.29625714286
7753,472168.59,575874.77,12141.47802857143,14808.208371428573
7754,472238.52,575891.59,12143.27622857143,14808.640885714287
7755,472013.97,575836.65,12137.502085714286,14807.228142857144
7756,472083.57,575854.03,12139.2918,14807.675057142858
7757,472460.43,575944.6,12148.982485714287,14810.004
7758,472321.78,575911.62,12145.417200000002,14809.155942857144
7759,472622.6,575971.85,12153.152571428573,14810.704714285715
7760,471264.9,572024.98,12118.240285714288,14709.213771428573
7761,471490.55,572021.95,12124.042714285715,14709.135857142857
7762,472229.57,572018.14,12143.046085714286,14709.037885714288
7763,472619.67,572012.33,12153.077228571428,14708.888485714286
7764,472665.62,572011.93,12154.258800000001,14708.878200000003
7765,472802.37,572013.97,12157.775228571429,14708.930657142857
7766,472954.64,572008.7,12161.690742857145,14708.795142857143
7767,473029.53,572012.54,12163.616485714287,14708.893885714288
7768,471773.44,572013.59,12131.31702857143,14708.920885714286
7769,471977.92,572018.83,12136.575085714287,14709.055628571428
7770,471847.05,572013.39,12133.209857142858,14708.915742857145
7771,471847.21,572018.8,12133.213971428573,14709.054857142859
7772,471229.69,575499.62,12117.334885714286,14798.561657142858
7773,470831.79,575501.59,12107.103171428573,14798.612314285714
7774,470934.43,575500.59,12109.742485714287,14798.5866
7775,471332.89,575482.16,12119.9886,14798.112685714288
7776,471633.39,575426.41,12127.715742857145,14796.679114285716
7777,471713.56,575411.67,12129.777257142858,14796.300085714289
7778,471553.95,575440.14,12125.673,14797.032171428573
7779,471821.67,575377.14,12132.55722857143,14795.412171428574
7780,471230.08,575311.32,12117.344914285715,14793.719657142858
7781,477668.64,569635.93,12282.907885714287,14647.78105714286
7782,477870.77,569744.08,12288.105514285715,14650.562057142857
7783,479726.59,571719.29,12335.826600000002,14701.353171428573
7784,474632.82,572621.31,12204.843942857144,14724.547971428574
7785,474466.08,572345.57,12200.556342857144,14717.457514285714
7786,474465.62,572300.86,12200.544514285715,14716.30782857143
7787,474573.64,572558.32,12203.322171428572,14722.928228571429
7788,475348.08,573239.25,12223.236342857144,14740.437857142859
7789,475381.17,573266.92,12224.087228571429,14741.149371428573
7790,475082.35,572992.64,12216.403285714287,14734.09645714286
7791,475292.61,573187.4,12221.809971428573,14739.104571428574
7792,474597.14,572583.72,12203.92645714286,14723.581371428572
7793,471634.42,575111.91,12127.74222857143,14788.591971428574
7794,471634.12,575312.54,12127.734514285716,14793.75102857143
7795,474809.57,569059.55,12209.388942857144,14632.95985714286
7796,474425.19,572221.07,12199.504885714287,14714.256085714285
7797,474446.37,572172.76,12200.049514285714,14713.01382857143
7798,474862.85,571965.47,12210.759,14707.683514285714
7799,472910.09,572722.79,12160.545171428574,14727.15745714286
7800,474200.79,569914.89,12193.7346,14654.954314285716
7801,474911.95,575568.17,12212.021571428573,14800.324371428575
7802,476004.34,569586.6,12240.111600000002,14646.512571428571
7803,475868.63,570331.6,12236.621914285715,14665.669714285716
7804,475798.37,570511.88,12234.81522857143,14670.305485714287
7805,475772.86,570544.05,12234.159257142857,14671.132714285717
7806,475863.3,570365.07,12236.484857142857,14666.530371428571
7807,474061.78,573016.7,12190.160057142859,14734.715142857143
7808,472344.0,575238.44,12145.988571428572,14791.8456
7809,472258.79,575223.18,12143.797457142857,14791.453200000002
7810,472775.93,575310.93,12157.095342857143,14793.70962857143
7811,472697.78,575297.94,12155.085771428574,14793.3756
7812,472952.74,575341.11,12161.641885714287,14794.485685714286
7813,472679.19,572124.26,12154.607742857144,14711.766685714287
7814,475288.32,572641.11,12221.699657142859,14725.057114285715
7815,475388.72,572680.31,12224.281371428571,14726.065114285717
7816,472039.06,575728.89,12138.147257142859,14804.457171428572
7817,471988.3,575946.8,12136.842,14810.060571428574
7818,479822.3,575479.72,12338.287714285714,14798.049942857144
7819,479874.47,575536.96,12339.629228571428,14799.521828571429
7820,479844.7,575742.24,12338.863714285715,14804.800457142857
7821,473531.32,571853.63,12176.519657142859,14704.80762857143
7822,476281.81,569532.56,12247.246542857143,14645.122971428575
7823,476274.71,569430.74,12247.063971428573,14642.504742857143
7824,476254.27,569293.16,12246.538371428573,14638.966971428574
7825,472795.36,572101.28,12157.594971428573,14711.175771428574
7826,471188.37,577215.63,12116.272371428573,14842.68762857143
7827,479637.86,572052.5,12333.544971428571,14709.92142857143
7828,479611.51,571226.94,12332.867400000001,14688.692742857143
7829,479608.41,571337.47,12332.787685714286,14691.534942857143
7830,476434.96,573019.31,12251.184685714286,14734.78225714286
7831,476435.1,573004.21,12251.188285714286,14734.393971428572
7832,476437.7,573042.33,12251.255142857144,14735.3742
7833,476304.51,573136.99,12247.830257142858,14737.808314285716
7834,479898.33,574646.16,12340.242771428573,14776.615542857146
7835,480014.62,574533.9,12343.233085714286,14773.728857142858
7836,479738.11,574719.18,12336.12282857143,14778.493200000003
7837,479683.4,574755.99,12334.716000000002,14779.439742857145
7838,473374.85,572062.23,12172.496142857144,14710.17162857143
7839,476615.55,569187.83,12255.828428571429,14636.258485714287
7840,476445.01,569200.01,12251.443114285716,14636.571685714287
7841,474641.09,569647.38,12205.056600000002,14648.075485714287
7842,474640.03,569723.19,12205.029342857144,14650.024885714285
7843,473470.4,575009.23,12174.953142857144,14785.951628571429
7844,475430.49,569560.86,12225.355457142858,14645.850685714286
7845,475312.75,569517.71,12222.327857142858,14644.741114285715
7846,472161.89,575563.17,12141.305742857145,14800.195800000003
7847,476707.55,569399.54,12258.194142857143,14641.70245714286
7848,476778.02,569393.17,12260.00622857143,14641.538657142859
7849,476858.74,569383.86,12262.081885714286,14641.299257142859
7850,476851.68,569291.18,12261.900342857143,14638.91605714286
7851,472992.67,572243.31,12162.668657142858,14714.827971428575
7852,479699.03,572052.0,12335.117914285716,14709.908571428572
7853,479769.83,572341.81,12336.938485714287,14717.36082857143
7854,478881.22,575879.47,12314.088514285715,14808.329228571429
7855,479462.8,575644.67,12329.04342857143,14802.291514285716
7856,473577.74,572103.21,12177.713314285715,14711.2254
7857,473576.13,572383.62,12177.671914285715,14718.435942857144
7858,473540.75,572384.91,12176.762142857144,14718.469114285715
7859,473545.13,572364.01,12176.874771428573,14717.931685714288
7860,473570.75,572404.84,12177.533571428572,14718.981600000001
7861,473568.62,572059.65,12177.4788,14710.105285714288
7862,480661.96,571693.2,12359.878971428572,14700.682285714285
7863,474132.33,571937.25,12191.9742,14706.95785714286
7864,471782.71,574115.66,12131.555400000001,14762.974114285716
7865,471780.77,573887.37,12131.505514285716,14757.1038
7866,471784.64,574342.43,12131.60502857143,14768.805342857146
7867,471784.1,574278.54,12131.591142857143,14767.16245714286
7868,478101.55,572650.93,12294.039857142858,14725.309628571431
7869,470657.14,569594.19,12102.612171428573,14646.707742857143
7870,473785.79,571783.15,12183.063171428572,14702.995285714287
7871,473879.49,571768.0,12185.472600000001,14702.605714285715
7872,471794.86,575112.02,12131.867828571429,14788.594800000003
7873,471791.15,575312.89,12131.77242857143,14793.76002857143
7874,471791.39,575363.3,12131.778600000001,14795.056285714289
7875,471122.27,573838.85,12114.572657142859,14755.856142857143
7876,471150.69,573956.07,12115.303457142858,14758.870371428571
7877,472400.25,570149.17,12147.435000000001,14660.97865714286
7878,475199.3,569838.27,12219.410571428572,14652.984085714288
7879,475161.17,569862.38,12218.430085714286,14653.604057142858
7880,476786.58,569488.04,12260.226342857144,14643.978171428573
7881,478842.88,568146.41,12313.102628571429,14609.479114285716
7882,478846.98,567778.72,12313.208057142858,14600.024228571428
7883,478829.69,568740.23,12312.763457142859,14624.748771428573
7884,477180.45,569457.76,12270.35442857143,14643.199542857144
7885,477617.26,569294.48,12281.586685714286,14639.000914285714
7886,478789.86,567302.86,12311.739257142857,14587.787828571429
7887,478791.96,567299.15,12311.79325714286,14587.69242857143
7888,475982.11,569593.84,12239.539971428572,14646.698742857143
7889,477079.87,569461.92,12267.768085714286,14643.306514285716
7890,477178.52,569457.26,12270.304800000002,14643.186685714287
7891,478882.11,568599.66,12314.1114,14621.134114285716
7892,479908.62,571036.43,12340.507371428572,14683.793914285718
7893,480079.62,570975.67,12344.904514285716,14682.231514285717
7894,471473.04,572472.05,12123.592457142857,14720.70985714286
7895,471484.82,572280.87,12123.895371428573,14715.793800000001
7896,479787.82,575224.82,12337.401085714288,14791.495371428571
7897,478688.98,572942.54,12309.1452,14732.808171428573
7898,478533.64,572706.18,12305.150742857144,14726.730342857145
7899,478513.2,572599.36,12304.625142857145,14723.983542857144
7900,478714.65,573073.87,12309.805285714287,14736.18522857143
7901,470880.52,570233.5,12108.35622857143,14663.147142857144
7902,470937.69,569654.27,12109.826314285716,14648.252657142859
7903,480257.16,571929.93,12349.46982857143,14706.769628571432
7904,480234.48,571727.05,12348.886628571428,14701.552714285717
7905,480116.53,571978.56,12345.85362857143,14708.020114285717
7906,478972.0,575739.52,12316.422857142858,14804.730514285717
7907,472306.06,575475.15,12145.012971428572,14797.93242857143
7908,475485.92,569391.06,12226.7808,14641.484400000003
7909,475317.94,569384.32,12222.461314285716,14641.311085714286
7910,473562.15,571582.32,12177.31242857143,14697.831085714286
7911,473514.33,571720.23,12176.082771428573,14701.377342857144
7912,473567.87,571562.92,12177.459514285714,14697.332228571431
7913,472336.02,573728.92,12145.783371428573,14753.029371428574
7914,476599.68,571013.07,12255.420342857144,14683.193228571428
7915,478980.62,574668.85,12316.644514285716,14777.199
7916,479295.21,575386.87,12324.733971428574,14795.662371428572
7917,479225.01,575388.81,12322.92882857143,14795.712257142859
7918,479256.9,575000.99,12323.748857142858,14785.739742857144
7919,474510.57,569865.73,12201.700371428573,14653.690200000001
7920,474554.83,569781.58,12202.838485714286,14651.526342857143
7921,474503.84,569957.06,12201.527314285717,14656.038685714288
7922,474497.99,570032.35,12201.376885714286,14657.974714285714
7923,474503.15,569948.44,12201.509571428573,14655.817028571428
7924,474592.35,569780.6,12203.803285714286,14651.501142857143
7925,474804.58,574311.35,12209.26062857143,14768.006142857143
7926,474836.48,574437.79,12210.080914285714,14771.25745714286
7927,474850.81,574336.97,12210.449400000001,14768.664942857144
7928,475000.4,574550.34,12214.296000000002,14774.151600000001
7929,474924.67,574522.42,12212.348657142858,14773.43365714286
7930,474946.49,574508.17,12212.909742857144,14773.06722857143
7931,475004.72,574530.72,12214.407085714285,14773.647085714287
7932,473240.77,569900.7,12169.048371428573,14654.58942857143
7933,473239.27,569912.54,12169.009800000002,14654.893885714288
7934,473237.07,569965.73,12168.95322857143,14656.261628571428
7935,472998.5,569598.75,12162.818571428572,14646.825
7936,473060.69,569567.28,12164.417742857144,14646.015771428574
7937,473270.28,574072.31,12169.807200000001,14761.859400000003
7938,472835.76,574213.8,12158.63382857143,14765.497714285717
7939,473133.93,574364.46,12166.301057142859,14769.37182857143
7940,475242.74,569243.64,12220.527600000001,14637.693600000002
7941,474699.11,569767.57,12206.548542857143,14651.166085714285
7942,474710.82,569627.0,12206.849657142859,14647.551428571429
7943,473320.48,572508.62,12171.098057142857,14721.65022857143
7944,473345.69,572456.82,12171.746314285716,14720.318228571428
7945,473366.45,572669.69,12172.280142857144,14725.792028571428
7946,474824.41,569529.74,12209.770542857143,14645.050457142857
7947,475233.93,569386.08,12220.301057142859,14641.356342857143
7948,475540.38,569402.81,12228.1812,14641.786542857146
7949,474923.65,569776.8,12212.32242857143,14651.403428571432
7950,474951.96,569684.38,12213.050400000002,14649.026914285716
7951,474091.91,569393.93,12190.93482857143,14641.558200000003
7952,474095.25,569413.58,12191.020714285716,14642.063485714285
7953,479219.56,571724.28,12322.788685714286,14701.481485714288
7954,479251.65,571747.65,12323.613857142858,14702.08242857143
7955,477664.19,569515.52,12282.793457142858,14644.6848
7956,479964.32,570971.09,12341.939657142859,14682.113742857144
7957,479879.5,570777.76,12339.758571428572,14677.1424
7958,471324.78,572978.93,12119.78005714286,14733.743914285717
7959,471198.94,573058.58,12116.544171428572,14735.792057142857
7960,472143.59,572962.3,12140.835171428573,14733.316285714289
7961,472076.28,572976.79,12139.104342857145,14733.688885714288
7962,478585.72,567520.94,12306.489942857143,14593.3956
7963,471003.53,576550.81,12111.519342857144,14825.59225714286
7964,471064.18,576492.67,12113.078914285716,14824.09722857143
7965,470529.91,577082.56,12099.340542857142,14839.265828571431
7966,470499.73,577131.71,12098.564485714287,14840.529685714286
7967,470586.36,576991.23,12100.792114285716,14836.917342857143
7968,470292.57,577463.44,12093.237514285716,14849.059885714285
7969,471375.76,576211.51,12121.090971428574,14816.867400000001
7970,471669.45,575751.54,12128.643000000002,14805.039600000002
7971,471765.94,575534.45,12131.124171428572,14799.457285714287
7972,471533.76,576031.44,12125.15382857143,14812.237028571428
7973,471586.5,575935.52,12126.51,14809.770514285716
7974,471861.95,575313.05,12133.593,14793.764142857146
7975,471523.97,576023.84,12124.902085714286,14812.0416
7976,471558.33,575969.88,12125.78562857143,14810.654057142858
7977,471419.95,576149.1,12122.227285714287,14815.262571428571
7978,471472.5,576088.25,12123.578571428572,14813.697857142859
7979,471850.1,575312.94,12133.288285714287,14793.761314285714
7980,471920.4,575156.43,12135.096000000001,14789.736771428574
7981,472586.43,573728.18,12152.222485714286,14753.010342857146
7982,472290.53,574382.83,12144.613628571431,14769.8442
7983,472304.13,574355.64,12144.963342857143,14769.14502857143
7984,472240.87,574458.66,12143.336657142858,14771.794114285716
7985,472633.51,573392.49,12153.433114285715,14744.378314285716
7986,472423.05,574128.79,12148.021285714287,14763.311742857146
7987,472163.12,574651.2,12141.337371428572,14776.745142857142
7988,472215.81,574541.07,12142.692257142859,14773.913228571428
7989,472234.95,574469.74,12143.18442857143,14772.07902857143
7990,471937.13,575118.87,12135.5262,14788.770942857143
7991,472027.78,574916.29,12137.857200000002,14783.561742857146
7992,472247.22,574471.84,12143.499942857143,14772.133028571428
7993,472252.58,574460.72,12143.637771428574,14771.847085714286
7994,473030.19,572830.9,12163.633457142858,14729.937428571431
7995,472896.4,573050.97,12160.193142857144,14735.596371428572
7996,477876.89,569750.75,12288.262885714286,14650.733571428573
7997,477935.09,569833.33,12289.759457142858,14652.857057142857
7998,477877.61,570210.36,12288.2814,14662.552114285716
7999,476683.65,573891.5,12257.579571428572,14757.210000000001
8000,476682.81,573826.89,12257.557971428572,14755.548600000002
8001,471190.63,570091.69,12116.330485714287,14659.5006
8002,471148.12,569815.15,12115.237371428573,14652.389571428574
8003,473092.39,569650.51,12165.232885714287,14648.155971428572
8004,473094.85,569721.89,12165.296142857143,14649.991457142858
8005,474877.35,570716.61,12211.131857142858,14675.569971428573
8006,473561.44,572963.9,12177.294171428572,14733.357428571431
8007,473522.35,572961.58,12176.289,14733.297771428572
8008,473421.93,572947.24,12173.706771428573,14732.929028571429
8009,473883.22,572993.44,12185.568514285715,14734.117028571429
8010,472410.61,569619.19,12147.7014,14647.3506
8011,472415.65,569655.47,12147.831000000002,14648.283514285715
8012,473056.43,574674.13,12164.308200000001,14777.334771428572
8013,475398.3,573806.04,12224.527714285716,14755.012457142859
8014,475385.94,573994.07,12224.209885714286,14759.847514285713
8015,474441.91,571910.13,12199.93482857143,14706.260485714287
8016,474457.44,571923.29,12200.334171428573,14706.598885714287
8017,474440.36,571852.5,12199.894971428572,14704.778571428573
8018,481135.67,574475.34,12372.060085714287,14772.223028571429
8019,479389.9,571588.35,12327.168857142859,14697.986142857144
8020,479893.26,571994.25,12340.112400000002,14708.423571428573
8021,479919.04,572078.77,12340.775314285715,14710.596942857144
8022,475931.57,568957.74,12238.240371428572,14630.341885714286
8023,481932.38,572649.01,12392.546914285715,14725.260257142858
8024,480707.73,570980.59,12361.055914285715,14682.358028571429
8025,477132.38,572820.16,12269.118342857144,14729.66125714286
8026,476846.15,572995.88,12261.758142857145,14734.179771428573
8027,472453.04,572988.57,12148.792457142858,14733.9918
8028,472481.41,572875.71,12149.521971428572,14731.089685714285
8029,479995.01,570770.56,12342.72882857143,14676.95725714286
8030,479032.29,576882.16,12317.973171428572,14834.112685714288
8031,474925.35,574542.77,12212.366142857143,14773.956942857145
8032,474946.11,574378.16,12212.899971428573,14769.724114285716
8033,474996.43,574568.38,12214.193914285715,14774.615485714286
8034,480489.88,574916.42,12355.454057142859,14783.565085714288
8035,480569.07,574981.49,12357.490371428572,14785.238314285716
8036,477730.38,573254.86,12284.495485714287,14740.839257142858
8037,473780.74,572265.33,12182.933314285716,14715.3942
8038,473775.42,572251.11,12182.796514285716,14715.028542857144
8039,473956.22,572765.21,12187.445657142858,14728.248257142857
8040,476356.06,572706.85,12249.155828571429,14726.747571428572
8041,478876.65,572850.52,12313.971000000001,14730.441942857144
8042,480083.1,574298.62,12344.994,14767.678800000002
8043,473232.64,574293.19,12168.839314285715,14767.53917142857
8044,473255.82,574265.15,12169.435371428573,14766.818142857144
8045,472821.59,569563.43,12158.269457142858,14645.916771428574
8046,472800.39,569562.74,12157.724314285715,14645.89902857143
