350170530;B00714A;2022-07-16 16:00;9;
350170530;B00714A;2022-07-17 14:00;8;
350170530;B00714A;2022-07-17 15:00;8;
350170530;B00714A;2022-07-18 13:00;7;
350170530;B00714A;2022-07-22 13:00;9;
350170530;B00714A;2022-07-24 12:00;8;
350170530;B00714A;2022-07-31 03:00;9;
350170530;B00714A;2022-07-31 05:00;9;
350170530;B00714A;2022-07-31 06:00;9;
350170530;B00714A;2022-07-31 10:00;9;
350170530;B00714A;2022-07-31 13:00;11;
350150500;B00714A;2022-07-01 13:00;9;
350150500;B00714A;2022-07-01 15:00;8;
350150500;B00714A;2022-07-01 16:00;10;
350150500;B00714A;2022-07-01 18:00;10;
350150500;B00714A;2022-07-06 12:00;10;
350150500;B00714A;2022-07-08 12:00;9;
350150500;B00714A;2022-07-08 14:00;12;
350150500;B00714A;2022-07-09 10:00;10;
350150500;B00714A;2022-07-09 11:00;10;
350150500;B00714A;2022-07-09 13:00;11;
350150500;B00714A;2022-07-10 10:00;10;
350150500;B00714A;2022-07-10 11:00;10;
350150500;B00714A;2022-07-10 16:00;11;
350150500;B00714A;2022-07-11 13:00;10;
350150500;B00714A;2022-07-12 09:00;9;
350150500;B00714A;2022-07-12 10:00;9;
350150500;B00714A;2022-07-12 14:00;10;
350150500;B00714A;2022-07-12 15:00;10;
350150500;B00714A;2022-07-13 14:00;9;
350150500;B00714A;2022-07-15 06:00;8;
350150500;B00714A;2022-07-15 08:00;10;
350150500;B00714A;2022-07-15 10:00;10;
350150500;B00714A;2022-07-15 12:00;11;
350150500;B00714A;2022-07-15 15:00;10;
350150500;B00714A;2022-07-16 11:00;10;
350150500;B00714A;2022-07-16 12:00;11;
350150500;B00714A;2022-07-16 15:00;12;
350150500;B00714A;2022-07-17 14:00;10;
350150500;B00714A;2022-07-21 18:00;10;
350150500;B00714A;2022-07-26 13:00;11;
350150500;B00714A;2022-07-28 10:00;7;
350150500;B00714A;2022-07-30 18:00;8;
350150500;B00714A;2022-07-31 11:00;11;
350150500;B00714A;2022-07-31 13:00;10;
351160415;B00714A;2022-07-01 15:00;10;
351160415;B00714A;2022-07-01 17:00;13;
351160415;B00714A;2022-07-01 19:00;11;
351160415;B00714A;2022-07-01 22:00;9;
351160415;B00714A;2022-07-06 03:00;12;
351160415;B00714A;2022-07-06 11:00;9;
351160415;B00714A;2022-07-06 12:00;11;
351160415;B00714A;2022-07-06 13:00;12;
351160415;B00714A;2022-07-06 14:00;12;
351160415;B00714A;2022-07-08 14:00;12;
351160415;B00714A;2022-07-08 15:00;13;
351160415;B00714A;2022-07-08 17:00;12;
351160415;B00714A;2022-07-09 10:00;10;
351160415;B00714A;2022-07-10 10:00;11;
351160415;B00714A;2022-07-10 13:00;10;
351160415;B00714A;2022-07-12 08:00;12;
351160415;B00714A;2022-07-12 10:00;12;
351160415;B00714A;2022-07-12 14:00;12;
351160415;B00714A;2022-07-12 15:00;10;
351160415;B00714A;2022-07-12 18:00;9;
351160415;B00714A;2022-07-13 13:00;10;
351160415;B00714A;2022-07-14 12:00;9;
351160415;B00714A;2022-07-15 11:00;11;
351160415;B00714A;2022-07-16 08:00;10;
351160415;B00714A;2022-07-16 12:00;16;
351160415;B00714A;2022-07-16 13:00;12;
351160415;B00714A;2022-07-16 14:00;13;
351160415;B00714A;2022-07-16 16:00;12;
351160415;B00714A;2022-07-22 10:00;9;
351160418;B00714A;2022-07-07 10:00;10;
351160418;B00714A;2022-07-09 14:00;10;
351160418;B00714A;2022-07-15 09:00;11;
351160418;B00714A;2022-07-15 10:00;10;
351160418;B00714A;2022-07-15 14:00;11;
351160418;B00714A;2022-07-16 11:00;12;
351160418;B00714A;2022-07-17 10:00;9;
351160418;B00714A;2022-07-22 12:00;8;
351160418;B00714A;2022-07-24 09:00;8;
351160418;B00714A;2022-07-25 13:00;8;
351160418;B00714A;2022-07-26 17:00;13;
351160418;B00714A;2022-07-28 15:00;7;
350150510;B00714A;2022-07-02 12:00;10;
350150510;B00714A;2022-07-04 10:00;10;
350150510;B00714A;2022-07-04 13:00;9;
350150510;B00714A;2022-07-04 14:00;7;
350150510;B00714A;2022-07-06 03:00;20;
350150510;B00714A;2022-07-06 12:00;14;
350150510;B00714A;2022-07-06 13:00;14;
350150510;B00714A;2022-07-06 14:00;14;
350150510;B00714A;2022-07-07 05:00;14;
350150510;B00714A;2022-07-07 06:00;14;
350150510;B00714A;2022-07-07 07:00;20;
350150510;B00714A;2022-07-07 08:00;15;
350150510;B00714A;2022-07-07 09:00;16;
350150510;B00714A;2022-07-07 10:00;16;
350150510;B00714A;2022-07-07 11:00;14;
350150510;B00714A;2022-07-08 01:00;17;
350150510;B00714A;2022-07-08 03:00;20;
350150510;B00714A;2022-07-08 04:00;19;
350150510;B00714A;2022-07-08 10:00;18;
350150510;B00714A;2022-07-08 12:00;21;
350150510;B00714A;2022-07-08 14:00;17;
350150510;B00714A;2022-07-08 17:00;19;
350150510;B00714A;2022-07-08 19:00;22;
350150510;B00714A;2022-07-08 20:00;22;
350150510;B00714A;2022-07-09 08:00;15;
350150510;B00714A;2022-07-09 09:00;15;
350150510;B00714A;2022-07-09 13:00;16;
350150510;B00714A;2022-07-09 15:00;17;
350150510;B00714A;2022-07-09 16:00;19;
